Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,bonus_adicional,aumento_salario,clave_compuesta,rango_edad
153,Glasses,BigData,20,35,30,5,61676.07759452525,21320.561059432926,2,0.1951638432975178,0.8048361567024822,0.3600608275101821,513.9673132877105,9251.411639178788,Glasses_BigData_20,31-40
154,Pear,Design,25,36,35,1,109606.8975060358,24382.799891730392,2,0.3917102044431358,0.6082897955568642,0.7184420998672272,913.3908125502985,0.0,Pear_Design_25,31-40
155,Glasses,Search Engine,38,37,31,6,79060.3593610594,17827.39012199316,3,0.3911841946795047,0.6088158053204953,0.0633827517292796,658.8363280088283,11859.053904158909,Glasses_Search Engine_38,31-40
156,Glasses,AI,53,35,29,6,68514.62908696718,17617.727831421456,1,0.45330652803453564,0.5466934719654644,0.3367637604054824,570.9552423913932,10277.194363045077,Glasses_AI_53,31-40
157,Glasses,Search Engine,56,40,38,3,59134.42023761952,17869.825651557778,2,0.5919746663098906,0.4080253336901094,0.5551205613309558,492.78683531349606,8870.163035642927,Glasses_Search Engine_56,31-40
158,Pear,Design,1,36,30,6,103238.17451204412,23587.400072245742,1,0.3297142844641868,0.6702857155358132,0.7826596441122455,860.3181209337012,15485.726176806616,Pear_Design_1,31-40
159,Cheerper,Search Engine,31,39,28,9,94420.39627569704,21753.466614093537,1,0.0,1.0,0.0,786.8366356308087,14163.059441354557,Cheerper_Search Engine_31,31-40
160,Glasses,Search Engine,42,42,42,1,91128.61962863138,21878.674106968472,3,0.7771844184674492,0.2228155815325507,0.712632095745311,759.4051635719283,0.0,Glasses_Search Engine_42,41-50
161,Glasses,Search Engine,38,40,38,2,54495.63500159651,15697.38245480903,3,0.7654523933731846,0.2345476066268154,1.0,454.1302916799709,0.0,Glasses_Search Engine_38,31-40
162,Glasses,Search Engine,74,49,48,1,72357.11452982378,9010.376634756198,4,0.7994017814615445,0.2005982185384555,0.8812015322229707,602.9759544151982,0.0,Glasses_Search Engine_74,41-50
163,Cheerper,BigData,1,35,28,6,99907.41885237375,14064.086429933148,3,0.318870499114674,0.681129500885326,0.0,832.5618237697813,14986.112827856063,Cheerper_BigData_1,31-40
164,Glasses,AI,1,30,22,6,129076.77064539364,20071.697136872663,2,0.7282826267244067,0.2717173732755933,0.0,1075.6397553782804,19361.515596809044,Glasses_AI_1,21-30
165,Pear,Design,80,47,48,1,71013.69712198975,12128.439491807798,4,0.4329369108512103,0.5670630891487898,0.8239554289363382,591.7808093499146,0.0,Pear_Design_80,41-50
166,Cheerper,BigData,78,43,39,4,40000.0,12430.440157737396,4,0.25738308555007494,0.7426169144499251,0.2880466399440399,333.3333333333333,0.0,Cheerper_BigData_78,41-50
167,Glasses,Support,50,37,39,1,40000.0,24792.91,3,0.6229753259778812,0.3770246740221188,1.0,333.3333333333333,0.0,Glasses_Support_50,31-40
168,Glasses,AI,19,49,44,5,82294.74584180792,18188.11554974308,1,0.7803658051691508,0.2196341948308492,0.6210569254797305,685.7895486817328,12344.211876271187,Glasses_AI_19,41-50
169,Cheerper,BigData,38,43,39,5,80986.78527817788,12403.725739366228,4,0.5725271172888562,0.4274728827111438,0.234001441598548,674.889877318149,12148.017791726681,Cheerper_BigData_38,41-50
170,Glasses,AI,1,30,22,8,110488.25936019357,24173.193641635506,1,0.49917625787307995,0.50082374212692,0.0878388934356084,920.7354946682798,16573.238904029033,Glasses_AI_1,21-30
171,Glasses,AI,30,38,32,6,89942.60825989158,16073.637244012318,2,0.5116608467580652,0.4883391532419348,0.2346440065715319,749.5217354990965,13491.391238983737,Glasses_AI_30,31-40
172,Pear,Design,80,40,35,5,40000.0,11252.22153996956,5,0.3499103181298744,0.6500896818701256,0.778279002443777,333.3333333333333,0.0,Pear_Design_80,31-40
173,Cheerper,Support,50,44,36,7,48427.24624924027,18791.005796375925,3,0.0,1.0,0.1499266369964721,403.5603854103356,7264.0869373860405,Cheerper_Support_50,41-50
174,Cheerper,Support,17,34,25,9,88848.37715906267,11186.919166829946,5,0.0,1.0,0.0,740.4031429921889,13327.2565738594,Cheerper_Support_17,31-40
175,Cheerper,Search Engine,22,38,27,9,75301.57106466677,16056.18821270261,2,0.42179098980417906,0.5782090101958209,0.2228664317224032,627.5130922055565,11295.235659700016,Cheerper_Search Engine_22,31-40
176,Cheerper,BigData,49,30,24,7,42309.606460200506,17506.936093522156,3,0.5972369824894629,0.4027630175105371,0.6486372539335392,352.58005383500426,6346.440969030075,Cheerper_BigData_49,21-30
177,Cheerper,Support,25,32,28,4,74356.23424937669,17685.385692397664,3,0.0,1.0,0.0,619.6352854114724,11153.435137406503,Cheerper_Support_25,31-40
178,Glasses,AI,52,46,43,3,57541.07873953641,16570.86918980378,2,0.6577074428575136,0.3422925571424864,0.7191115819635008,479.5089894961368,8631.161810930462,Glasses_AI_52,41-50
179,Cheerper,BigData,1,33,26,7,89072.31691663462,18206.0421455084,2,0.2966781309023818,0.7033218690976182,0.2739618344135873,742.2693076386219,13360.847537495192,Cheerper_BigData_1,31-40
180,Glasses,AI,41,31,26,5,74476.73273601374,21895.60812571054,1,0.7674252595195004,0.2325747404804997,0.6118141863848372,620.6394394667813,11171.509910402061,Glasses_AI_41,31-40
181,Pear,Design,1,34,28,6,114491.97988443138,24792.91,1,0.4670761786207097,0.5329238213792903,0.6121052793022222,954.0998323702615,17173.796982664706,Pear_Design_1,31-40
182,Glasses,Design,35,33,26,8,119921.23971309872,21602.22470070802,2,1.0,0.0,0.0,999.3436642758228,17988.185956964808,Glasses_Design_35,31-40
183,Glasses,Search Engine,43,41,40,1,92757.94805147004,13430.67672026744,4,0.4888970701370585,0.5111029298629415,0.1490761384179945,772.9829004289171,0.0,Glasses_Search Engine_43,41-50
184,Pear,Sales,54,38,33,5,76778.93632983867,20208.187928850784,1,0.2623418949008223,0.7376581050991777,0.5764232545342027,639.8244694153224,11516.840449475802,Pear_Sales_54,31-40
185,Pear,Sales,28,49,48,1,128884.96597883,15568.758236841066,3,0.6601238327556606,0.33987616724433944,0.8298240150520648,1074.0413831569167,0.0,Pear_Sales_28,41-50
186,Cheerper,BigData,21,30,22,6,51335.59718413271,19387.706269599475,2,0.19968449640501063,0.8003155035949894,0.4502575592495719,427.79664320110595,7700.339577619907,Cheerper_BigData_21,21-30
187,Glasses,Search Engine,40,35,32,3,68270.20345168216,21260.57406649872,3,0.45807818895473784,0.5419218110452622,0.3224237841529481,568.9183620973514,0.0,Glasses_Search Engine_40,31-40
188,Glasses,AI,46,39,35,4,106770.49515647355,22085.61600767142,1,0.15441605433039007,0.8455839456696099,0.0,889.7541263039462,16015.574273471033,Glasses_AI_46,31-40
189,Glasses,AI,62,30,22,7,49572.75893118654,22786.03105109172,3,0.4615895351880427,0.5384104648119573,0.060043824000569,413.1063244265545,7435.91383967798,Glasses_AI_62,21-30
190,Glasses,AI,36,42,38,3,94201.00486768,16249.191676850984,3,0.8397662611857188,0.16023373881428116,0.4300564373294374,785.0083738973334,0.0,Glasses_AI_36,41-50
191,Cheerper,BigData,26,42,39,3,61371.24762208168,19613.406994210927,2,0.5381563988934535,0.4618436011065466,0.9063194593246028,511.42706351734734,9205.687143312252,Cheerper_BigData_26,41-50
192,Cheerper,Support,19,49,41,8,68914.4488907833,10372.207412339816,2,0.0,1.0,0.3176869101543304,574.2870740898609,10337.167333617495,Cheerper_Support_19,41-50
193,Glasses,BigData,80,38,37,1,40000.0,22264.599551700056,3,0.43648498756532494,0.5635150124346751,0.4831990721129963,333.3333333333333,0.0,Glasses_BigData_80,31-40
194,Cheerper,Support,50,36,30,5,40000.0,9000.0,5,0.10411916738128957,0.8958808326187104,0.3139958769200185,333.3333333333333,0.0,Cheerper_Support_50,31-40
195,Glasses,Search Engine,1,38,35,3,146775.82204169844,17785.71274331143,5,0.9265017129549435,0.07349828704505645,0.0610139383858878,1223.131850347487,0.0,Glasses_Search Engine_1,31-40
196,Glasses,Design,67,49,48,1,106727.21979811764,15269.83964452838,4,0.921431388712987,0.07856861128701298,0.528885397664112,889.3934983176472,0.0,Glasses_Design_67,41-50
197,Cheerper,Support,49,33,28,5,40000.0,23990.371667907675,2,0.0,1.0,0.3290981226400623,333.3333333333333,6000.0,Cheerper_Support_49,31-40
198,Glasses,AI,43,34,32,2,101044.57331095058,18105.847162963382,3,0.5070306098634081,0.4929693901365919,0.0981221842791448,842.0381109245882,0.0,Glasses_AI_43,31-40
199,Pear,Sales,42,49,48,2,130611.49736837088,15424.001749799556,2,1.0,0.0,0.30490595167283,1088.4291447364242,0.0,Pear_Sales_42,41-50
200,Cheerper,Search Engine,8,43,32,9,100092.01017360116,24792.91,1,0.05265795044698718,0.9473420495530128,0.0,834.1000847800096,15013.801526040173,Cheerper_Search Engine_8,41-50
201,Glasses,Search Engine,1,30,22,4,84419.27524203382,21444.04044943661,2,0.6292073963494007,0.3707926036505993,0.6475728784853669,703.4939603502818,12662.891286305074,Glasses_Search Engine_1,21-30
202,Cheerper,BigData,8,43,32,9,102554.80460303236,17775.285474296925,2,0.0,1.0,0.0,854.6233716919364,15383.220690454853,Cheerper_BigData_8,41-50
203,Cheerper,Support,80,39,39,1,40000.0,14324.665085634826,5,0.13515828059997204,0.864841719400028,0.3199335497420721,333.3333333333333,0.0,Cheerper_Support_80,31-40
204,Cheerper,Support,70,49,48,1,68496.65485168372,14138.489629665291,4,0.2744335187295821,0.7255664812704179,0.5008840371229957,570.8054570973644,0.0,Cheerper_Support_70,41-50
205,Glasses,AI,38,40,38,3,87552.90585395244,22873.140105301456,1,0.2951148664436823,0.7048851335563178,0.4153639454104708,729.6075487829371,13132.935878092865,Glasses_AI_38,31-40
206,Cheerper,Support,30,43,35,8,64360.16718352458,9693.439743547997,3,0.18005877144689664,0.8199412285531034,0.1779894232625699,536.3347265293716,9654.025077528686,Cheerper_Support_30,41-50
207,Cheerper,Search Engine,19,40,35,5,111140.85192998064,12138.906883336178,4,0.8637596407531392,0.13624035924686084,0.0,926.1737660831719,16671.127789497095,Cheerper_Search Engine_19,31-40
208,Pear,Sales,25,34,27,7,86173.08482085024,16141.51788253272,1,0.3819246064835757,0.6180753935164243,0.2654995302572427,718.1090401737521,12925.962723127535,Pear_Sales_25,31-40
209,Glasses,Design,28,41,35,7,98698.92070794968,18448.41378649316,1,0.31488414544981125,0.6851158545501888,0.0237651942673003,822.4910058995807,14804.838106192452,Glasses_Design_28,41-50
210,Glasses,Search Engine,12,33,31,2,115869.15866165688,13520.96011544494,5,0.7410247661159843,0.25897523388401567,0.1739331883692572,965.5763221804741,0.0,Glasses_Search Engine_12,31-40
211,Glasses,Search Engine,58,35,28,7,40000.0,11023.281208506847,3,0.6510107382318369,0.3489892617681632,0.645187123246754,333.3333333333333,6000.0,Glasses_Search Engine_58,31-40
212,Cheerper,Support,1,30,22,8,79245.00614118617,20823.563113011736,3,0.03594311133555317,0.9640568886644468,0.0,660.3750511765514,11886.750921177925,Cheerper_Support_1,21-30
213,Glasses,AI,1,40,33,7,107027.5837318266,22826.063850645744,1,0.4462394411160572,0.5537605588839428,0.2007419178836969,891.896531098555,16054.13755977399,Glasses_AI_1,31-40
214,Pear,Design,39,38,33,5,73548.37510213147,11975.68823601379,4,0.5596303026281167,0.44036969737188325,0.6478972341296563,612.9031258510955,11032.25626531972,Pear_Design_39,31-40
215,Cheerper,Support,56,35,25,9,79483.2511988432,9000.0,5,0.0,1.0,0.0,662.3604266570267,11922.48767982648,Cheerper_Support_56,31-40
216,Glasses,Search Engine,79,43,39,4,48283.76307582934,16460.675018681908,3,0.5811862364106408,0.4188137635893592,0.4007402689943018,402.36469229857784,7242.564461374401,Glasses_Search Engine_79,41-50
217,Glasses,AI,40,35,32,4,110507.19840319786,16960.413358631373,4,1.0,0.0,0.0,920.8933200266489,0.0,Glasses_AI_40,31-40
218,Glasses,AI,38,40,37,3,121560.1158914006,24445.358127341697,2,0.9377347482898104,0.062265251710189595,0.0,1013.0009657616716,18234.01738371009,Glasses_AI_38,31-40
219,Glasses,Design,44,38,35,3,112654.31624119228,19937.277208931137,2,0.8782479623956936,0.12175203760430642,0.0,938.7859686766024,16898.147436178842,Glasses_Design_44,31-40
220,Pear,Sales,1,36,30,5,130285.92439989452,12607.319284154286,3,1.0,0.0,0.6517304948830227,1085.7160366657877,19542.888659984175,Pear_Sales_1,31-40
221,Pear,Sales,40,47,47,1,109270.34415692074,23788.81988524436,1,0.6184849332104243,0.3815150667895757,0.7169787774381325,910.5862013076729,0.0,Pear_Sales_40,41-50
222,Pear,Sales,1,35,32,2,128278.07171145931,23988.38928933185,1,0.5432104152651971,0.4567895847348029,1.0,1068.9839309288277,19241.710756718898,Pear_Sales_1,31-40
223,Glasses,AI,24,34,27,6,101686.55145097028,18823.537534486848,3,0.6772713234829366,0.3227286765170634,0.0,847.3879287580858,15252.98271764554,Glasses_AI_24,31-40
224,Glasses,AI,49,30,23,5,48968.90635691013,24792.91,1,0.6308889218393625,0.3691110781606375,0.4946054050113411,408.07421964091776,7345.335953536519,Glasses_AI_49,21-30
225,Glasses,AI,4,37,29,8,100670.44790266993,24792.91,1,0.5040996019113485,0.4959003980886515,0.2562286377833866,838.9203991889161,15100.567185400489,Glasses_AI_4,31-40
226,Glasses,AI,40,49,47,4,136789.4666593154,20529.49710322268,1,0.7819114411744257,0.21808855882557432,0.0,1139.9122221609616,20518.41999889731,Glasses_AI_40,41-50
227,Glasses,Search Engine,17,36,32,4,66655.43451260484,22385.85087700184,1,0.5898371238995861,0.4101628761004139,0.8128729890085169,555.461954271707,9998.315176890726,Glasses_Search Engine_17,31-40
228,Cheerper,Support,76,46,46,1,40000.0,13656.836162169096,4,0.45160193340073107,0.5483980665992689,0.9821304775993454,333.3333333333333,0.0,Cheerper_Support_76,41-50
229,Cheerper,Support,1,30,22,8,88787.988172959,14744.550380953056,4,0.5081393102874173,0.4918606897125827,0.0205945478052747,739.8999014413249,13318.19822594385,Cheerper_Support_1,21-30
230,Pear,Sales,22,42,35,7,104514.81591769872,14886.598316085723,1,0.6635477176456743,0.33645228235432567,0.090758176988439,870.956799314156,15677.222387654809,Pear_Sales_22,41-50
231,Glasses,AI,6,32,26,6,100692.21221102074,24792.91,1,0.4866982861710968,0.5133017138289032,0.3918029821381226,839.1017684251728,15103.831831653111,Glasses_AI_6,31-40
232,Glasses,Design,8,30,22,7,95221.89768653996,21189.804848829222,2,0.7744904985280243,0.22550950147197568,0.2386623326139141,793.5158140544996,14283.284652980994,Glasses_Design_8,21-30
233,Pear,Sales,65,42,45,1,78242.26408134986,16577.60896446025,3,0.0615415427204761,0.9384584572795239,1.0,652.0188673445822,0.0,Pear_Sales_65,41-50
234,Pear,Sales,26,49,48,1,126278.42607980958,16116.141395149583,3,0.895526543297051,0.10447345670294905,0.5834320789007268,1052.3202173317466,0.0,Pear_Sales_26,41-50
235,Pear,Sales,47,43,40,3,94851.4964367382,14169.873869443014,3,0.8205574372401624,0.1794425627598376,0.4755888420239065,790.4291369728185,0.0,Pear_Sales_47,41-50
236,Glasses,Search Engine,18,30,26,3,96929.01585623989,22737.809847681398,3,0.4343058641232749,0.5656941358767251,0.0832339998980337,807.7417988019992,0.0,Glasses_Search Engine_18,21-30
237,Glasses,Search Engine,25,30,24,6,73411.80212307537,19638.077416055432,2,0.40076671322425717,0.5992332867757428,0.1448624315077493,611.7650176922947,11011.770318461304,Glasses_Search Engine_25,21-30
238,Cheerper,BigData,54,46,41,5,84047.09616973587,13780.16663700491,3,0.3409725173964411,0.6590274826035589,0.3338660905834846,700.3924680811323,12607.064425460381,Cheerper_BigData_54,41-50
239,Pear,Sales,29,30,22,8,129609.27176213208,14829.943454248434,4,1.0,0.0,0.0,1080.077264684434,19441.39076431981,Pear_Sales_29,21-30
240,Glasses,Search Engine,34,30,22,5,55266.41449972357,21975.36509920065,2,0.7001262560953594,0.2998737439046406,0.65909874411363,460.55345416436313,8289.962174958535,Glasses_Search Engine_34,21-30
241,Glasses,Design,40,38,31,7,82522.40345181267,20893.946514536357,1,0.5450268652075372,0.4549731347924628,0.5202753155503761,687.6866954317724,12378.3605177719,Glasses_Design_40,31-40
242,Glasses,Design,1,30,23,5,153000.0,24792.91,1,0.966311756639198,0.033688243360802006,0.0,1275.0,22950.0,Glasses_Design_1,21-30
243,Pear,Sales,40,32,29,2,106030.54437191988,17521.09599133357,3,0.8995668227465341,0.1004331772534659,0.6150855075525157,883.5878697659991,0.0,Pear_Sales_40,31-40
244,Pear,Sales,33,35,36,1,116891.58962854672,19012.02973709724,3,1.0,0.0,0.5339005748498892,974.0965802378893,0.0,Pear_Sales_33,31-40
245,Pear,Design,23,41,41,1,103299.58064784404,16711.63599055187,3,0.3651775829004301,0.6348224170995699,0.9866981297981128,860.8298387320337,0.0,Pear_Design_23,41-50
246,Cheerper,Support,31,43,37,6,54756.55523844785,21922.381550798484,2,0.2364416512937242,0.7635583487062758,0.6932243109603975,456.30462698706543,8213.483285767177,Cheerper_Support_31,41-50
247,Cheerper,Support,80,30,24,4,40000.0,19694.35046455083,3,0.0,1.0,1.0,333.3333333333333,6000.0,Cheerper_Support_80,21-30
248,Glasses,AI,1,42,37,4,153000.0,24792.91,1,0.7800236119779456,0.21997638802205444,0.0,1275.0,22950.0,Glasses_AI_1,41-50
249,Glasses,AI,1,30,29,1,88793.9662877647,14027.045211440123,4,0.3568813323683533,0.6431186676316467,1.0,739.9497190647058,0.0,Glasses_AI_1,21-30
250,Glasses,Design,23,30,22,7,75909.04410646105,20513.83671912962,2,0.6199789349022395,0.38002106509776046,0.1453553036407995,632.575367553842,11386.356615969156,Glasses_Design_23,21-30
251,Glasses,Design,1,30,25,6,153000.0,24792.91,2,0.7655017504621997,0.2344982495378003,0.0,1275.0,22950.0,Glasses_Design_1,21-30
252,Glasses,AI,39,30,22,7,52044.37513283101,20848.248473667827,2,0.4093417948031357,0.5906582051968643,0.4038942894473839,433.7031261069251,7806.6562699246515,Glasses_AI_39,21-30
253,Cheerper,Support,71,34,36,1,40000.0,23101.660011038504,3,0.621288008611595,0.378711991388405,1.0,333.3333333333333,0.0,Cheerper_Support_71,31-40
254,Pear,Sales,73,35,37,1,60997.69031186407,22759.84160575987,3,0.3146179140030634,0.6853820859969366,1.0,508.3140859322006,0.0,Pear_Sales_73,31-40
255,Glasses,AI,3,35,30,5,91443.72080465133,20287.6296792984,3,0.3624403621388031,0.637559637861197,0.4862687239589562,762.0310067054278,13716.558120697699,Glasses_AI_3,31-40
256,Glasses,Design,1,38,31,7,153000.0,14331.780131640602,3,1.0,0.0,0.0,1275.0,22950.0,Glasses_Design_1,31-40
257,Pear,Sales,9,49,48,1,153000.0,19968.94038385916,3,1.0,0.0,0.3953440904009269,1275.0,0.0,Pear_Sales_9,41-50
258,Glasses,AI,25,30,26,5,74094.85431879562,24792.91,1,0.7432986998127674,0.2567013001872326,0.6917890121474831,617.4571193232969,11114.228147819344,Glasses_AI_25,21-30
259,Cheerper,BigData,26,32,24,8,84612.61044966463,19059.966649738595,2,0.11190805460591724,0.8880919453940828,0.0,705.1050870805385,12691.891567449695,Cheerper_BigData_26,31-40
260,Cheerper,Search Engine,60,41,34,8,71581.34010158257,23990.234144034333,1,0.0,1.0,0.0,596.5111675131881,10737.201015237384,Cheerper_Search Engine_60,41-50
261,Pear,Sales,26,44,35,8,134066.69506392346,15446.669811253716,2,1.0,0.0,0.0,1117.222458866029,20110.004259588517,Pear_Sales_26,41-50
262,Glasses,Design,70,40,37,3,54409.46677860498,20134.524047524515,1,0.6593276462052498,0.3406723537947503,0.6539798647173056,453.41222315504154,8161.4200167907475,Glasses_Design_70,31-40
263,Glasses,Search Engine,1,30,22,6,105558.3868658749,24345.2482443476,2,0.48670019113160023,0.5132998088683998,0.5103971142380348,879.653223882291,15833.758029881234,Glasses_Search Engine_1,21-30
